,Guam,forecast,interval_low,interval_high
2020-01-23,0.0,-0.0017525255680084229,-0.0167730450630188,0.004074543714523315
2020-01-24,0.0,-0.0013108968269079924,-0.00880587100982666,0.0022554397583007812
2020-01-25,0.0,6.29425048828125e-05,-0.002360820770263672,0.0026154816150665283
2020-01-26,0.0,0.022061169147491455,-0.0021445155143737793,0.10944056510925293
2020-01-27,0.0,0.04107015207409859,-0.002928793430328369,0.21012157201766968
2020-01-28,0.0,-0.008893430233001709,-0.04199641942977905,0.013850152492523193
2020-01-29,0.0,-0.0023700178135186434,-0.0077994465827941895,0.00027754902839660645
2020-01-30,0.0,0.002028054092079401,0.00014531612396240234,0.008142232894897461
2020-01-31,0.0,0.0462598018348217,-0.004304826259613037,0.20098382234573364
2020-02-01,0.0,0.20143036544322968,-0.0011513829231262207,0.9345995783805847
2020-02-02,0.0,0.5842713713645935,-0.001251220703125,2.919403553009033
2020-02-03,0.0,-0.003047376871109009,-0.01892191171646118,0.0038423240184783936
2020-02-04,0.0,-0.002527296543121338,-0.00486302375793457,-1.7881393432617188e-05
2020-02-05,0.0,-0.027438456192612648,-0.14101654291152954,0.004759550094604492
2020-02-06,0.0,0.0008010089513845742,-0.002683877944946289,0.004677236080169678
2020-02-07,0.0,-0.12616410851478577,-0.44551295042037964,0.00185394287109375
2020-02-08,0.0,-0.036741502583026886,-0.17973041534423828,0.0024078190326690674
2020-02-09,0.0,-0.009087741374969482,-0.047599077224731445,0.00847896933555603
2020-02-10,0.0,-0.04358164593577385,-0.18559610843658447,0.0019210875034332275
2020-02-11,0.0,0.0658373087644577,0.000776141881942749,0.2545992434024811
2020-02-12,0.0,0.00020033717737533152,-0.0038145780563354492,0.004570603370666504
2020-02-13,0.0,-0.07407672703266144,-0.3391622304916382,-0.0016657114028930664
2020-02-14,0.0,-0.020349686965346336,-0.10400456190109253,0.0024749338626861572
2020-02-15,0.0,0.0906529650092125,-0.029239177703857422,0.47252440452575684
2020-02-16,0.0,-0.0014853418106213212,-0.0052947998046875,0.0005181431770324707
2020-02-17,0.0,0.04539285972714424,0.00180092453956604,0.20731911063194275
2020-02-18,0.0,-0.011325550265610218,-0.0373225212097168,-0.0003154873847961426
2020-02-19,0.0,-0.0009136319276876748,-0.005074262619018555,0.0019599199295043945
2020-02-20,0.0,0.008579003624618053,0.0007683932781219482,0.014912962913513184
2020-02-21,0.0,-0.0009477675193920732,-0.005155503749847412,0.003444850444793701
2020-02-22,0.0,0.10360588878393173,-0.008510768413543701,0.533118486404419
2020-02-23,0.0,0.003338748123496771,-0.001528918743133545,0.01172533631324768
2020-02-24,0.0,-0.058237217366695404,-0.28625547885894775,0.0005444586277008057
2020-02-25,0.0,-0.04236268252134323,-0.19223201274871826,0.0013024508953094482
2020-02-26,0.0,0.003061330411583185,-0.001777946949005127,0.010038822889328003
2020-02-27,0.0,0.1041288748383522,-0.00574946403503418,0.4328378438949585
2020-02-28,0.0,0.0018132388358935714,-0.0016117691993713379,0.007047802209854126
2020-02-29,0.0,-0.006290835328400135,-0.029216647148132324,0.0011210143566131592
2020-03-01,0.0,0.582777202129364,-0.0019936561584472656,2.9062588214874268
2020-03-02,0.0,0.02002030611038208,-0.000493466854095459,0.09204739332199097
2020-03-03,0.0,-0.007393175270408392,-0.02757096290588379,0.0010264217853546143
2020-03-04,0.0,0.10113148391246796,-0.003122091293334961,0.5065227746963501
2020-03-05,0.0,0.004734164569526911,-0.005315423011779785,0.011228054761886597
2020-03-06,0.0,-0.02717573568224907,-0.10787957906723022,0.003062605857849121
2020-03-07,0.0,0.004298699088394642,-0.012257695198059082,0.015835672616958618
2020-03-08,0.0,-0.0021102367900311947,-0.011171996593475342,0.002173900604248047
2020-03-09,0.0,0.2835756242275238,-0.00306093692779541,1.105600357055664
2020-03-10,0.0,-0.11072786152362823,-0.4042152166366577,0.049551308155059814
2020-03-11,0.0,0.03806029632687569,-0.03401702642440796,0.22171497344970703
2020-03-12,0.0,0.02519025281071663,-0.004705369472503662,0.06315407156944275
2020-03-13,0.0,-0.023554224520921707,-0.11324560642242432,0.0007000267505645752
2020-03-14,0.0,-0.0014427065616473556,-0.01419687271118164,0.011309981346130371
2020-03-15,0.0,2.380798816680908,0.0028235018253326416,11.818955421447754
2020-03-16,3.0,2.8789823055267334,2.4310452938079834,2.9971256256103516
2020-03-17,0.0,0.9839593172073364,0.0044426023960113525,4.864052772521973
2020-03-18,2.0,2.70003604888916,1.996044397354126,5.50956916809082
2020-03-19,7.0,6.9823479652404785,6.969992637634277,6.994500637054443
2020-03-20,2.0,2.2183992862701416,2.0019783973693848,3.06715726852417
2020-03-21,1.0,3.051543712615967,1.0024125576019287,11.218271255493164
2020-03-22,12.0,11.989629745483398,11.981205940246582,11.997577667236328
2020-03-23,2.0,2.014248847961426,1.9899237155914307,2.0915749073028564
2020-03-24,3.0,3.4470622539520264,3.0052740573883057,5.1737236976623535
2020-03-25,5.0,4.999630928039551,4.99099063873291,5.005161285400391
2020-03-26,8.0,7.293904781341553,5.783019542694092,8.000151634216309
2020-03-27,6.0,6.004931449890137,5.9925618171691895,6.016697406768799
2020-03-28,4.0,4.4215087890625,3.9906513690948486,6.117000579833984
2020-03-29,1.0,7.129206657409668,1.002840280532837,12.33700180053711
2020-03-30,2.0,2.0007293224334717,2.000394344329834,2.0015387535095215
2020-03-31,11.0,10.997873306274414,10.994085311889648,10.999396324157715
2020-04-01,8.0,6.498867034912109,3.6960535049438477,7.996502876281738
2020-04-02,5.0,4.8673295974731445,4.357976913452148,5.00152587890625
2020-04-03,2.0,2.0155954360961914,2.0034706592559814,2.038722515106201
2020-04-04,9.0,7.076329708099365,3.8631432056427,8.990218162536621
2020-04-05,19.0,12.780878067016602,7.542072296142578,18.996646881103516
2020-04-06,1.0,1.9301884174346924,1.0024555921554565,5.153961658477783
2020-04-07,8.0,6.205711364746094,-0.9278708696365356,7.998307228088379
2020-04-08,0.0,0.01953158900141716,0.0063877105712890625,0.036151111125946045
2020-04-09,7.0,3.7113959789276123,1.0659666061401367,6.995363712310791
2020-04-10,2.0,2.0017781257629395,1.997257947921753,2.0099616050720215
2020-04-11,3.0,2.4007627964019775,0.0487419068813324,2.996393918991089
2020-04-12,0.0,0.012171363458037376,0.0009644031524658203,0.028604179620742798
2020-04-13,0.0,-0.02452484890818596,-0.2714741826057434,0.09149578213691711
2020-04-14,0.0,-0.0008845865959301591,-0.01537543535232544,0.005759775638580322
2020-04-15,2.0,1.5645712614059448,-0.11020880937576294,1.99488365650177
2020-04-16,0.0,0.01670132204890251,0.006884902715682983,0.03235921263694763
2020-04-17,1.0,0.9957289695739746,0.4945923984050751,1.5448105335235596
2020-04-18,0.0,0.0034372389782220125,-0.002590000629425049,0.010351419448852539
2020-04-19,0.0,0.0033092438243329525,-0.0033388733863830566,0.014133632183074951
2020-04-20,0.0,-0.04510976001620293,-0.1974753737449646,-0.001666247844696045
2020-04-21,0.0,0.027151262387633324,0.0009863674640655518,0.1038808822631836
2020-04-22,0.0,0.3300020098686218,-0.0009950995445251465,1.1120914220809937
2020-04-23,3.0,2.7422709465026855,1.7651405334472656,3.0153088569641113
2020-04-24,2.0,1.5543081760406494,-0.16985321044921875,1.9996471405029297
2020-04-25,0.0,0.0011299848556518555,-0.005196511745452881,0.004673004150390625
2020-04-26,0.0,0.00022304654703475535,-0.0038818717002868652,0.0033766627311706543
2020-04-27,0.0,0.0015602171188220382,-0.0028718113899230957,0.0052179694175720215
2020-04-28,0.0,-0.12416716665029526,-0.6066830158233643,-0.0017369985580444336
2020-04-29,0.0,0.07286878675222397,0.0014363527297973633,0.33284634351730347
2020-04-30,4.0,3.041991710662842,1.364811658859253,3.9960200786590576
2020-05-01,0.0,0.3866504728794098,-0.007316708564758301,1.9312492609024048
2020-05-02,0.0,0.00064511300297454,-0.003390073776245117,0.01193121075630188
2020-05-03,0.0,0.5302048921585083,-0.29048043489456177,2.945708751678467
2020-05-04,0.0,0.02467281185090542,-0.0003216266632080078,0.08854365348815918
2020-05-05,0.0,1.2534195184707642,7.033348083496094e-06,3.139270305633545
2020-05-06,4.0,3.2396914958953857,0.2861318290233612,3.9896299839019775
2020-05-07,0.0,0.013998622074723244,-0.00016361474990844727,0.026040643453598022
2020-05-08,2.0,1.0792430639266968,-0.432922899723053,1.9899024963378906
2020-05-09,0.0,0.0157084409147501,0.001405090093612671,0.03601408004760742
2020-05-10,0.0,-0.001672035432420671,-0.003957867622375488,0.004609912633895874
2020-05-11,0.0,0.1687895506620407,0.003286033868789673,0.817757248878479
2020-05-12,1.0,0.7169173359870911,-0.3488640785217285,0.9947814345359802
2020-05-13,0.0,0.13935789465904236,-0.011744916439056396,0.6857802867889404
2020-05-14,0.0,0.6805757284164429,0.005431026220321655,2.3744711875915527
2020-05-15,2.0,1.599151849746704,0.023109525442123413,1.9983593225479126
2020-05-16,0.0,-0.058966077864170074,-0.30911141633987427,0.01012265682220459
2020-05-17,0.0,0.002171045634895563,-0.016380012035369873,0.030039995908737183
2020-05-18,0.0,0.01632600463926792,-0.006270349025726318,0.09397011995315552
2020-05-19,0.0,0.0042212544940412045,0.00170212984085083,0.009675741195678711
2020-05-20,0.0,1.6413869857788086,-9.208917617797852e-05,8.175910949707031
2020-05-21,11.0,10.98447322845459,10.9758939743042,10.990189552307129
2020-05-22,0.0,1.0041658878326416,0.007794886827468872,3.1667981147766113
2020-05-23,0.0,-0.16962140798568726,-0.8708974123001099,0.014733970165252686
2020-05-24,1.0,0.2584598660469055,-0.8494585752487183,0.9998215436935425
2020-05-25,0.0,0.1931973546743393,-0.005682468414306641,0.959955096244812
2020-05-26,1.0,1.5989489555358887,0.9906489849090576,3.23026967048645
2020-05-27,3.0,2.352224826812744,-0.18155282735824585,2.996046304702759
2020-05-28,1.0,1.0125350952148438,1.0034584999084473,1.024620771408081
2020-05-29,1.0,0.9965845942497253,0.9897816777229309,1.0007236003875732
2020-05-30,0.0,0.04838772490620613,-0.0030298233032226562,0.24203017354011536
2020-05-31,0.0,0.07928413897752762,-0.0022164583206176758,0.2602289915084839
2020-06-01,3.0,2.9947829246520996,2.9856724739074707,2.9997503757476807
2020-06-02,0.0,0.4253848195075989,0.0038605332374572754,2.078187942504883
2020-06-03,2.0,1.7358198165893555,0.7150572538375854,2.000406265258789
2020-06-04,2.0,1.9985767602920532,1.993556261062622,2.005986452102661
2020-06-05,0.0,0.003283947706222534,-0.006333589553833008,0.011515229940414429
2020-06-06,0.0,-0.019235879182815552,-0.20759475231170654,0.09986761212348938
2020-06-07,0.0,-0.01368856430053711,-0.054387807846069336,-0.00312650203704834
2020-06-08,0.0,0.002986180828884244,-8.118152618408203e-05,0.009889543056488037
2020-06-09,1.0,0.5227154493331909,-0.2864707112312317,0.9944502115249634
2020-06-10,0.0,0.015041095204651356,0.006624042987823486,0.026657849550247192
2020-06-11,3.0,2.6414363384246826,1.2834786176681519,2.99076771736145
2020-06-12,0.0,0.011016583070158958,0.0006734728813171387,0.022707581520080566
2020-06-13,0.0,-0.024278324097394943,-0.23084807395935059,0.11857685446739197
2020-06-14,0.0,-0.0008740544435568154,-0.003371119499206543,0.0017945170402526855
2020-06-15,2.0,1.3318901062011719,0.31276965141296387,1.9982941150665283
2020-06-16,1.0,1.0010545253753662,0.9946077466011047,1.006162166595459
2020-06-17,2.0,2.1643879413604736,1.982048511505127,2.4393439292907715
2020-06-18,4.0,4.8707594871521,4.001381874084473,8.309602737426758
2020-06-19,8.0,7.999885559082031,7.9819769859313965,8.013697624206543
2020-06-20,22.0,13.894160270690918,-0.23322659730911255,21.987192153930664
2020-06-21,0.0,0.41648340225219727,0.0016404688358306885,2.057011604309082
2020-06-22,0.0,0.003693991806358099,-8.660554885864258e-05,0.009530991315841675
2020-06-23,3.0,2.9873275756835938,2.9745984077453613,2.9952127933502197
2020-06-24,1.0,1.007790446281433,1.004234790802002,1.0106186866760254
2020-06-25,5.0,7.575160980224609,5.003243446350098,11.735430717468262
2020-06-26,16.0,15.991726875305176,15.989455223083496,15.994115829467773
2020-06-27,0.0,0.13330785930156708,0.0036477744579315186,0.6453320980072021
2020-06-28,0.0,-0.0015258609782904387,-0.005812704563140869,0.0033447444438934326
2020-06-29,6.0,5.50827693939209,3.549956798553467,5.999917984008789
2020-06-30,4.0,4.941656589508057,4.00192928314209,6.604961395263672
2020-07-01,10.0,10.004728317260742,10.000748634338379,10.011445045471191
2020-07-02,13.0,12.992599487304688,12.979608535766602,12.997983932495117
2020-07-03,0.0,0.8997071981430054,1.7881393432617188e-05,4.4939069747924805
2020-07-04,0.0,0.0022777258418500423,-0.0016316771507263184,0.009983301162719727
2020-07-05,0.0,0.0008530676132068038,-0.003677845001220703,0.004378855228424072
2020-07-06,21.0,13.403656005859375,1.6416007280349731,21.001569747924805
2020-07-07,2.0,3.7640464305877686,2.016674518585205,5.253164291381836
2020-07-08,4.0,3.9923999309539795,3.983492136001587,3.99635910987854
2020-07-09,2.0,2.002659559249878,1.9951386451721191,2.009906530380249
2020-07-10,1.0,0.7027185559272766,-0.07611364126205444,1.3977737426757812
2020-07-11,0.0,0.003666228149086237,-0.001246809959411621,0.010881543159484863
2020-07-12,0.0,-0.0039058327674865723,-0.009407520294189453,-0.0006379485130310059
2020-07-13,2.0,2.0009195804595947,1.9996846914291382,2.002049207687378
2020-07-14,0.0,0.5972918272018433,-0.002669394016265869,1.9753879308700562
2020-07-15,1.0,1.4389104843139648,0.2903209924697876,4.045479774475098
2020-07-16,1.0,0.9576055407524109,0.09767434000968933,1.6942917108535767
2020-07-17,0.0,0.5591933131217957,0.003067910671234131,1.767386555671692
2020-07-18,0.0,-0.0039442479610443115,-0.010565400123596191,0.0008721053600311279
2020-07-19,0.0,0.0007934212917461991,-0.002260863780975342,0.0071954429149627686
2020-07-20,,0.9601335525512695,0.44627323746681213,2.2897839546203613
2020-07-21,,0.897740364074707,-0.23611098527908325,2.819295883178711
2020-07-22,,0.6454106569290161,-0.7845755815505981,2.799762010574341
2020-07-23,,1.6058839559555054,0.9958713054656982,2.494755983352661
2020-07-24,,1.1154096126556396,0.2609756290912628,2.2727110385894775
2020-07-25,,-0.11927173286676407,-0.7124505043029785,0.4376719295978546
2020-07-26,,1.1870367527008057,0.33262479305267334,2.241020679473877
