,Wyoming,forecast,interval_low,interval_high
2020-01-22,0.0,,,
2020-01-23,0.0,,,
2020-01-24,0.0,,,
2020-01-25,0.0,,,
2020-01-26,0.0,,,
2020-01-27,0.0,,,
2020-01-28,0.0,,,
2020-01-29,0.0,,,
2020-01-30,0.0,,,
2020-01-31,0.0,,,
2020-02-01,0.0,,,
2020-02-02,0.0,7.1265034675598145,0.0,19.37629508972168
2020-02-03,0.0,10.077936172485352,0.0,21.903722763061523
2020-02-04,0.0,8.864581108093262,0.0,25.011018753051758
2020-02-05,0.0,19.77088737487793,0.0,34.80900955200195
2020-02-06,0.0,18.640474319458008,0.0,37.00442123413086
2020-02-07,0.0,22.141016006469727,0.0,41.146148681640625
2020-02-08,0.0,25.617158889770508,0.0,47.49729919433594
2020-02-09,0.0,7.1265034675598145,0.0,19.37629508972168
2020-02-10,0.0,10.077936172485352,0.0,21.903722763061523
2020-02-11,0.0,8.864581108093262,0.0,25.011018753051758
2020-02-12,0.0,19.77088737487793,0.0,34.80900955200195
2020-02-13,0.0,18.640474319458008,0.0,37.00442123413086
2020-02-14,0.0,22.141016006469727,0.0,41.146148681640625
2020-02-15,0.0,25.617158889770508,0.0,47.49729919433594
2020-02-16,0.0,7.1265034675598145,0.0,19.37629508972168
2020-02-17,0.0,10.077936172485352,0.0,21.903722763061523
2020-02-18,0.0,8.864581108093262,0.0,25.011018753051758
2020-02-19,0.0,19.77088737487793,0.0,34.80900955200195
2020-02-20,0.0,18.640474319458008,0.0,37.00442123413086
2020-02-21,0.0,22.141016006469727,0.0,41.146148681640625
2020-02-22,0.0,25.617158889770508,0.0,47.49729919433594
2020-02-23,0.0,7.1265034675598145,0.0,19.37629508972168
2020-02-24,0.0,10.077936172485352,0.0,21.903722763061523
2020-02-25,0.0,8.864581108093262,0.0,25.011018753051758
2020-02-26,0.0,19.77088737487793,0.0,34.80900955200195
2020-02-27,0.0,18.640474319458008,0.0,37.00442123413086
2020-02-28,0.0,22.141016006469727,0.0,41.146148681640625
2020-02-29,0.0,25.617158889770508,0.0,47.49729919433594
2020-03-01,0.0,7.1265034675598145,0.0,19.37629508972168
2020-03-02,0.0,10.077936172485352,0.0,21.903722763061523
2020-03-03,0.0,8.864581108093262,0.0,25.011018753051758
2020-03-04,0.0,19.77088737487793,0.0,34.80900955200195
2020-03-05,0.0,18.640474319458008,0.0,37.00442123413086
2020-03-06,0.0,22.141016006469727,0.0,41.146148681640625
2020-03-07,0.0,25.617158889770508,0.0,47.49729919433594
2020-03-08,0.0,7.1265034675598145,0.0,19.37629508972168
2020-03-09,0.0,10.077936172485352,0.0,21.903722763061523
2020-03-10,0.0,8.864581108093262,0.0,25.011018753051758
2020-03-11,0.0,19.77088737487793,0.0,34.80900955200195
2020-03-12,1.0,18.640474319458008,0.0,37.00442123413086
2020-03-13,1.0,22.141016006469727,0.0,41.146148681640625
2020-03-14,2.0,25.617158889770508,0.0,47.49729919433594
2020-03-15,2.0,7.1265034675598145,0.0,19.37629508972168
2020-03-16,2.0,10.077936172485352,0.0,21.903722763061523
2020-03-17,11.0,8.864581108093262,0.0,25.011018753051758
2020-03-18,16.0,19.77088737487793,0.0,34.80900955200195
2020-03-19,18.0,18.640474319458008,0.0,37.00442123413086
2020-03-20,21.0,22.141016006469727,0.0,41.146148681640625
2020-03-21,23.0,25.617158889770508,0.0,47.49729919433594
2020-03-22,26.0,10.021574974060059,0.0,21.68156623840332
2020-03-23,26.0,13.321076393127441,0.0,24.49262046813965
2020-03-24,29.0,12.116462707519531,0.0,27.385356903076172
2020-03-25,44.0,22.031593322753906,1.741599202156067,36.50038146972656
2020-03-26,53.0,21.741125106811523,0.0,39.15657043457031
2020-03-27,70.0,25.2518367767334,2.057645559310913,43.247310638427734
2020-03-28,82.0,28.53352165222168,3.5296247005462646,49.32602310180664
2020-03-29,86.0,34.52889633178711,28.598344802856445,41.06626892089844
2020-03-30,94.0,38.446346282958984,31.93827247619629,44.5239372253418
2020-03-31,109.0,40.85087966918945,36.17208480834961,47.88990020751953
2020-04-01,130.0,47.5509147644043,37.77158737182617,56.21540832519531
2020-04-02,150.0,51.13685607910156,44.153663635253906,59.02967834472656
2020-04-03,162.0,55.508304595947266,48.285945892333984,63.56690216064453
2020-04-04,187.0,60.21900939941406,53.224212646484375,69.4381103515625
2020-04-05,197.0,96.66118621826172,91.88552856445312,105.48419189453125
2020-04-06,210.0,103.56880950927734,97.71154022216797,114.04357147216797
2020-04-07,216.0,111.30425262451172,102.186767578125,128.29415893554688
2020-04-08,221.0,109.0626449584961,102.01158905029297,119.33738708496094
2020-04-09,230.0,121.80472564697266,111.16082763671875,142.4801025390625
2020-04-10,239.0,128.02488708496094,116.64420318603516,149.8177947998047
2020-04-11,261.0,133.69898986816406,120.69047546386719,158.97569274902344
2020-04-12,270.0,208.61248779296875,194.32241821289062,230.63059997558594
2020-04-13,275.0,217.5868682861328,203.5935516357422,242.9383087158203
2020-04-14,282.0,232.3686065673828,208.64321899414062,266.2987976074219
2020-04-15,287.0,225.5247802734375,209.1661834716797,257.5231628417969
2020-04-16,296.0,244.681640625,216.2412567138672,289.6863708496094
2020-04-17,305.0,253.4364776611328,223.50711059570312,300.58154296875
2020-04-18,309.0,261.8733215332031,226.97592163085938,315.5900573730469
2020-04-19,313.0,287.4473876953125,272.598876953125,309.2785339355469
2020-04-20,317.0,295.7013854980469,282.3045654296875,320.4896545410156
2020-04-21,443.0,313.6741638183594,289.7437744140625,345.4252624511719
2020-04-22,447.0,309.95635986328125,291.5727844238281,345.12298583984375
2020-04-23,453.0,328.2018127441406,298.43359375,373.1311950683594
2020-04-24,473.0,337.7905578613281,306.59857177734375,384.7295227050781
2020-04-25,491.0,348.9673767089844,311.63525390625,403.002197265625
2020-04-26,502.0,357.5435485839844,342.94464111328125,377.3977966308594
2020-04-27,520.0,367.7991943359375,354.7880554199219,390.60760498046875
2020-04-28,536.0,384.0250549316406,361.6993408203125,410.9642333984375
2020-04-29,545.0,377.6940612792969,358.95819091796875,411.8933410644531
2020-04-30,559.0,399.0169982910156,370.6107177734375,439.2342224121094
2020-05-01,566.0,408.2059631347656,378.2357482910156,450.4833984375
2020-05-02,579.0,417.9764404296875,382.3753967285156,466.2233581542969
2020-05-03,586.0,527.7994995117188,521.4713134765625,534.3828125
2020-05-04,596.0,538.9702758789062,535.4246215820312,545.8306884765625
2020-05-05,604.0,554.8306274414062,546.1665649414062,560.5615844726562
2020-05-06,631.0,559.2329711914062,548.1890869140625,577.4718627929688
2020-05-07,635.0,574.6181030273438,560.4585571289062,590.081298828125
2020-05-08,644.0,586.6530151367188,571.456298828125,603.521484375
2020-05-09,653.0,598.3294067382812,578.6959838867188,618.9296264648438
2020-05-10,662.0,618.6687622070312,616.34423828125,620.2764282226562
2020-05-11,669.0,629.1180419921875,625.3035888671875,633.4848022460938
2020-05-12,675.0,644.8646850585938,638.4404296875,649.9649658203125
2020-05-13,688.0,656.2898559570312,652.9125366210938,662.003173828125
2020-05-14,701.0,668.6282348632812,665.3636474609375,671.7202758789062
2020-05-15,716.0,681.0838623046875,677.269287109375,683.7526245117188
2020-05-16,741.0,695.1111450195312,687.727783203125,698.9493408203125
2020-05-17,754.0,698.4069213867188,689.6377563476562,704.4871215820312
2020-05-18,766.0,709.1967163085938,697.6869506835938,719.1077880859375
2020-05-19,776.0,724.2080688476562,709.2903442382812,733.0648193359375
2020-05-20,787.0,740.1571655273438,736.1691284179688,742.7276611328125
2020-05-21,801.0,751.344970703125,740.3469848632812,757.2724609375
2020-05-22,803.0,764.3372192382812,754.0985717773438,769.7574462890625
2020-05-23,813.0,779.5972290039062,771.145751953125,785.8429565429688
2020-05-24,838.0,784.7799682617188,772.6273193359375,793.3759155273438
2020-05-25,843.0,798.67529296875,783.1415405273438,810.6347045898438
2020-05-26,850.0,811.257080078125,791.5296020507812,824.3645629882812
2020-05-27,860.0,828.1436157226562,818.2116088867188,833.3023071289062
2020-05-28,876.0,840.978759765625,823.0377807617188,850.7764282226562
2020-05-29,891.0,855.5696411132812,838.4837646484375,865.0494995117188
2020-05-30,898.0,869.3530883789062,852.9306030273438,877.594970703125
2020-05-31,903.0,875.6336059570312,858.2951049804688,889.7694702148438
2020-06-01,910.0,889.3844604492188,867.3739013671875,906.9888916015625
2020-06-02,912.0,902.8020629882812,878.0472412109375,922.4954833984375
2020-06-03,915.0,924.5783081054688,905.625,936.2849731445312
2020-06-04,921.0,937.4705200195312,912.182861328125,954.587158203125
2020-06-05,933.0,952.587646484375,927.8821411132812,969.820068359375
2020-06-06,939.0,969.3284301757812,945.502685546875,985.7385864257812
2020-06-07,947.0,956.1564331054688,936.2435302734375,973.7407836914062
2020-06-08,960.0,970.1520385742188,944.560302734375,991.2442626953125
2020-06-09,970.0,984.9609985351562,958.9534301757812,1008.1981811523438
2020-06-10,980.0,1010.271728515625,985.8720092773438,1026.15771484375
2020-06-11,1009.0,1024.1488037109375,996.3384399414062,1045.125732421875
2020-06-12,1027.0,1040.17333984375,1012.6859130859375,1061.65087890625
2020-06-13,1050.0,1059.6827392578125,1033.9761962890625,1080.2713623046875
2020-06-14,1060.0,1007.770263671875,986.84423828125,1026.9112548828125
2020-06-15,1079.0,1022.6331176757812,995.7462158203125,1045.071044921875
2020-06-16,1089.0,1037.7047119140625,1011.3838500976562,1062.52734375
2020-06-17,1114.0,1064.0439453125,1037.5924072265625,1081.6966552734375
2020-06-18,1144.0,1079.4505615234375,1050.8271484375,1102.111328125
2020-06-19,1173.0,1096.0123291015625,1067.6275634765625,1119.29931640625
2020-06-20,1179.0,1116.5032958984375,1090.2889404296875,1139.0072021484375
2020-06-21,1197.0,1118.387939453125,1098.241455078125,1137.55126953125
2020-06-22,1230.0,1136.9771728515625,1110.6785888671875,1158.76220703125
2020-06-23,1254.0,1152.147705078125,1128.130126953125,1176.601318359375
2020-06-24,1282.0,1179.0196533203125,1152.6187744140625,1196.363037109375
2020-06-25,1326.0,1198.4580078125,1172.11669921875,1220.40234375
2020-06-26,1368.0,1217.7999267578125,1191.635009765625,1240.37744140625
2020-06-27,1392.0,1238.4923095703125,1215.3133544921875,1260.465087890625
2020-06-28,1417.0,1273.685546875,1253.83642578125,1293.8836669921875
2020-06-29,1450.0,1295.3411865234375,1269.0732421875,1317.740966796875
2020-06-30,1487.0,1313.3204345703125,1291.6614990234375,1337.61328125
2020-07-01,1514.0,1342.773193359375,1316.657958984375,1361.204833984375
2020-07-02,1550.0,1366.9888916015625,1343.82470703125,1388.2637939453125
2020-07-03,1582.0,1389.4638671875,1365.9931640625,1411.776123046875
2020-07-04,1606.0,1413.5128173828125,1394.6717529296875,1434.5498046875
2020-07-05,1634.0,1496.12548828125,1481.296875,1511.9617919921875
2020-07-06,1675.0,1523.4442138671875,1502.8209228515625,1541.29248046875
2020-07-07,1709.0,1548.22119140625,1534.2984619140625,1564.566650390625
2020-07-08,1740.0,1578.6500244140625,1561.138427734375,1592.447509765625
2020-07-09,1769.0,1610.6800537109375,1599.532470703125,1622.20703125
2020-07-10,1790.0,1640.14794921875,1627.8604736328125,1653.07958984375
2020-07-11,1839.0,1668.5693359375,1663.571533203125,1677.9046630859375
2020-07-12,1862.0,1733.705078125,1725.411376953125,1742.3045654296875
2020-07-13,1903.0,1764.158203125,1751.315185546875,1776.274658203125
2020-07-14,1950.0,1803.1947021484375,1797.87158203125,1806.1380615234375
2020-07-15,1985.0,1835.1888427734375,1831.516357421875,1842.5096435546875
2020-07-16,2026.0,1874.1336669921875,1869.5255126953125,1879.6837158203125
2020-07-17,2069.0,1912.0924072265625,1909.8546142578125,1914.834716796875
2020-07-18,2108.0,1950.32373046875,1939.197021484375,1964.03173828125
2020-07-19,,1969.1014404296875,1962.554443359375,1972.8489990234375
2020-07-20,,2004.5096435546875,2002.99365234375,2006.634033203125
2020-07-21,,2061.592041015625,2040.9736328125,2074.0048828125
2020-07-22,,2090.583251953125,2077.77783203125,2110.400390625
2020-07-23,,2137.338134765625,2105.20361328125,2168.439208984375
2020-07-24,,2187.1484375,2157.649169921875,2213.925537109375
2020-07-25,,2234.2392578125,2188.640380859375,2275.589111328125
